index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
8e84e27478a3f72c1c83e2ce541486c6,2025-11-01T18:51:14Z,'Lawine',www.tagesspiegel.de,de,1,Lawinenunglück in Südtirol: Vermisste deutsche Bergsteiger tot gefunden – insgesamt fünf Deutsche gestorben,"Bereits am Samstag waren drei Bergsteiger tot aufgefunden worden. Schon da ging die Bergwacht davon aus, dass die noch Vermissten nicht überlebt haben. Nun gibt es die traurige Gewissheit.",https://www.tagesspiegel.de/gesellschaft/panorama/lawinenungluck-in-sudtirol-vermisste-deutsche-bergsteiger-tot-gefunden--insgesamt-funf-deutsche-gestorben-14723489.html,https://www.tagesspiegel.de/images/14723549/alternates/BASE_16_9_W1400/1762025550000/ortler-alpen.jpeg,,Bei dem Lawinenunglück in Südtirol sind nach Angaben der italienischen Bergwacht fünf deutsche Bergsteiger ums Leben gekommen. Am Samstag wurden auch die Leichen der beiden noch vermissten Deutschen … [+2324 chars],
d057cdf17708e84a2452a5cdfdff2d62,2025-11-01T18:51:14Z,'Lawine',www.tagesspiegel.de,de,1,Drei Opfer bereits geborgen: Insgesamt fünf Deutsche bei Lawinenunglück in Südtirol getötet,Bei einem Lawinenunglück im Ortlergebirge in Südtirol sind fünf deutsche Bergsteiger ums Leben gekommen. Die beiden noch Vermissten haben das Unglück laut Bergwacht mit Sicherheit nicht überlebt.,https://www.tagesspiegel.de/gesellschaft/panorama/drei-opfer-bereits-geborgen-insgesamt-funf-deutsche-bei-lawinenungluck-in-sudtirol-getotet-14723489.html,https://www.tagesspiegel.de/images/14723549/alternates/BASE_16_9_W1400/1762025550000/ortler-alpen.jpeg,,Bei dem Lawinenunglück in Südtirol sind nach Angaben der italienischen Bergwacht fünf deutsche Bergsteiger ums Leben gekommen. Ein Sprecher der zuständigen Bergwacht in Sulden sagte der Deutschen Pre… [+2491 chars],
067c5859334a69fd0ef4a69db3299e6b,2025-11-01T19:01:05Z,'Lawine',www.stern.de,de,1,Südtirol: Fünf Deutsche bei Lawinenunglück getötet,"Eine Lawine hat eine Bergsteigergruppe erfasst, die nahe Bozen in den Ortler-Alpen kletterte. Fünf Deutsche kamen ums Leben.",https://www.stern.de/panorama/lawine-in-suedtirol--fuenf-deutsche-werden-getoetet-36181168.html,https://image.stern.de/36181170/t/en/v2/w1440/r1.7778/-/lawine.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Eine Lawine hat eine Bergsteigergruppe erfasst, die nahe Bozen in den Ortler-Alpen kletterte. Fünf Deutsche kamen ums Leben.
Bei einem Lawinenun… [+1111 chars]",
f9830c05245ab1c95893bc5d738bccad,2025-11-01T19:36:12Z,'Lawine',www.morgenpost.de,de,1,Drei Deutsche sterben bei Lawinen-Drama in Südtirol,"Bei einem Lawinenunglück in den Alpen sind in Italien mehrere Menschen verschüttet worden. Drei Menschen starben, zwei werden noch vermisst.",https://www.morgenpost.de/panorama/article410358092/drei-deutsche-sterben-bei-lawinen-drama-in-suedtirol.html,https://img.sparknews.funkemedien.de/410358084/410358084_1762025621_v16_9_1600.jpeg,http://web.archive.org/web/20251104151313/https://www.morgenpost.de/panorama/article410358092/drei-deutsche-sterben-bei-lawinen-drama-in-suedtirol.html,In den Südtiroler Alpen (Italien) hat sich am Samstagnachmittag ein tragisches Lawinenunglück ereignet. Mehrere deutsche Bergsteiger geriet beim Aufstieg nahe der 3345 Meter hohen Vertainspitze unter… [+1378 chars],
93a3ecf0470cbb9c23c4eb9e5034c10b,2025-11-01T20:26:00Z,'Lawine',www.bild.de,de,1,Tragödie in Südtirol - Fünf Deutsche bei Lawinenunglück getötet,Bei einem Lawinenunglück in Südtirol sind drei deutsche Bergsteiger ums Leben gekommen.,https://www.bild.de/news/tragoedie-in-suedtirol-fuenf-deutsche-bei-lawinenunglueck-getoetet-69065737df9fa029228f04a1,"https://images.bild.de/69065737df9fa029228f04a1/47330db6840f6d0006d35a0a3ae5780f,92668616?w=1280",,"Bozen Bei einem Lawinenunglück in Südtirol sind am Samstagnachmittag drei deutsche Bergsteiger ums Leben gekommen. Zwei weitere Deutsche werden noch vermisst, sollen aber nach Angaben eines Sprechers… [+1674 chars]",
99f2d5bd6d5ac8b112e6cd30437ba890,2025-11-01T21:04:14Z,'Lawine',www.faz.net,de,1,Unglück in Südtirol: Fünf deutsche Bergsteiger durch Lawine getötet,Im Ortlergebirge reißt ein Schneebrett sieben Bergsteiger mit sich. Drei sind bereits tot geborgen. Für zwei weitere besteht nach Angaben der Retter keine Hoffnung mehr. Zwei überleben.,https://www.faz.net/aktuell/gesellschaft/ungluecke/unglueck-in-suedtirol-fuenf-deutsche-bergsteiger-durch-lawine-getoetet-accg-110760817.html,https://media1.faz.net/ppmedia/w1200/aktuell/gesellschaft/168196445/1.10760859/facebook_teaser/blick-auf-von-der-sonne.jpg.webp,,Bei einem Lawinenunglück in Südtirol sind nach Angaben der italienischen Bergwacht fünf deutsche Bergsteiger ums Leben gekommen. Die Urlauber seien beim Aufstieg zur mehr als 3.500 Meter hohen Vertai… [+2447 chars],
559ed0d052ea9cc1a867a9b2dfe7db26,2025-11-02T03:57:24Z,'Lawine',www.tagesspiegel.de,de,1,Notfälle: Lawinenunglück in Südtirol: Vermutlich fünf Tote,Ein Schneebrett reißt sieben deutsche Bergsteiger mit sich. Drei sind bereits tot geborgen. Für zwei weitere besteht nach Angaben der Retter keine Hoffnung mehr. Trotzdem geht die Suche weiter.,https://www.tagesspiegel.de/gesellschaft/panorama/notfalle-lawinenungluck-in-sudtirol-vermutlich-funf-tote-14723846.html,https://www.tagesspiegel.de/images/14723843/alternates/BASE_16_9_W1400/1762055844000/lawinenungluck-in-sudtirol.jpeg,,Nach dem Tod von mindestens drei deutschen Bergsteigern bei einem Lawinenunglück in Südtirol wird heute die Suche nach zwei Vermissten fortgesetzt. Die italienische Bergwacht hat nach Angaben eines S… [+2435 chars],
c47288407d7fcea8e9b5b80ecd895d7d,2025-11-02T03:57:24Z,'Lawine',www.tagesspiegel.de,de,1,Notfälle: Wieder Suche nach vermissten Deutschen in Südtirol,"Mindestens drei Tote, zwei Vermisste: Die Bilanz des Lawinenunglücks im Ortler-Gebirge ist katastrophal. Die Bergwacht hat keine Hoffnung mehr, noch jemanden lebend zu finden.",https://www.tagesspiegel.de/gesellschaft/panorama/notfalle-wieder-suche-nach-vermissten-deutschen-in-sudtirol-14723846.html,https://www.tagesspiegel.de/images/14724089/alternates/BASE_16_9_W1400/1762069035000/deutscher-bergsteiger-in-sudtirol-todlich-verungluckt.jpeg,,Nach dem Tod von mindestens drei deutschen Bergsteigern bei einem Lawinenunglück in Südtirol ist die Suche nach zwei Vermissten wieder aufgenommen worden. Die italienische Bergwacht hat nach Angaben … [+1883 chars],
3623702687b598d6b308bfc1736adfa6,2025-11-02T09:18:42Z,'Lawine',www.stern.de,de,1,Notfälle: Alle fünf deutschen Bergsteiger in Südtirol tot,Nach dem Lawinenunglück sind auch die Leichen der beiden letzten Vermissten gefunden worden: ein Vater mit seiner 17-jährigen Tochter. Der genaue Hergang ist noch unklar.,https://www.stern.de/panorama/notfaelle--alle-fuenf-deutschen-bergsteiger-in-suedtirol-tot-36181430.html,https://image.stern.de/36181746/t/xZ/v1/w1440/r1.7778/-/02--gd4y7ep6s6v5axs2048jpeg---641cb46c3865f68f.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach dem Lawinenunglück sind auch die Leichen der beiden letzten Vermissten gefunden worden: ein Vater mit seiner 17-jährigen Tochter. Der genaue… [+2950 chars]",
694ccb45693fa74f4bd9285af398fb60,2025-11-02T09:43:39Z,'Erdrutsch',www.diepresse.com,de,1,Mindestens 21 Tote bei Erdrutsch in Kenia,"21 Menschen kamen bei einem Erdrutsch in Kena ums Leben, 30 weiter werden vermisst. Der Zugang zu den betroffenen Gebieten sei wegen der Überschwemmungen und blockierter Straßen extrem erschwert.",https://www.diepresse.com/20264000/mindestens-21-tote-bei-erdrutsch-in-kenia,https://img.diepresse.com/public/incoming/cabofu-2024-05-15T105444Z_963884307_RC2WQ7AIT20L_RTRMADP_3_KENYA-FLOODS.JPG/alternates/DPR_SOCIAL_NACHRICHTEN/2024-05-15T105444Z_963884307_RC2WQ7AIT20L_RTRMADP_3_KENYA-FLOODS.JPG,,"21 Menschen kamen bei einem Erdrutsch in Kena ums Leben, 30 weiter werden vermisst. Der Zugang zu den betroffenen Gebieten sei wegen der Überschwemmungen und blockierter Straßen extrem erschwert. 
B… [+974 chars]",
