index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
a1e7b117cdac91e9fd4a8e6c7244888a,2026-07-04T15:21:43Z,'Felssturz',kaernten.orf.at,de,0.9,200-kg-Stein trifft Bergsteiger: Schwer verletzt,"Samstagfrüh ist es zu einem Kletterunfall zweier Bergsteiger aus Tschechien in der Region Malta gekommen. Ein Felssturz verletzte einen der Männer schwer. Rettungskräfte der Bergrettung und Feuerwehr konnten den 38 Jahre alten Verletzten bergen, der ins Krank…",https://kaernten.orf.at/stories/3361273/,https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmojo%2F1_4_1%2Fstoryserver%2Foeka%2Fcommon%2Fimages%2Fog-fallback-ktn.png%3Fs%3Dd1ef40bef2ffd65644b4df37900c0e4d80e97249,http://web.archive.org/web/20260704153653/https://kaernten.orf.at/stories/3361273/,"Die zwei Bergsteiger unternahmen eine hochalpine Wanderung in der Gemeinde Malta (Bezirk Spittal an der Drau). Ziel war die Hochalmspitze. Einer der beiden, im Vorstieg befindlich, wurde entlang der … [+833 chars]",,"200-kg-Stein trifft Bergsteiger: Schwer verletzt. Samstagfrüh ist es zu einem Kletterunfall zweier Bergsteiger aus Tschechien in der Region Malta gekommen. Ein Felssturz verletzte einen der Männer schwer. Rettungskräfte der Bergrettung und Feuerwehr konnten den 38 Jahre alten Verletzten bergen, der ins Krank…","200 kg stone hits mountaineer: seriously injured. On Saturday morning, two mountaineers from the Czech Republic had a climbing accident in the Malta region. A rock fall seriously injured one of the men. Rescue workers from the mountain rescue service and fire department were able to rescue the 38-year-old injured man, who...","CC kg lapis pervenit montani: graviter laesi. Die Sabbati mane duo montani e Res publica Bohemica casum ascendentem in regione Melita habuerunt. Saxum graviter laesus cadit unus ex hominibus. Operarios de monte eripe servitium et department ignis XXXVIII annos laesus redimere potuerunt, qui...",2026-07-08 01:27:51+00:00
24eca947c1cfa41aa710fd5b82b33ecc,2026-07-07T06:11:10Z,'Erdrutsch',www.diepresse.com,de,0.9,Tornados und Gewitterstürme: Tote und hunderte Verletzte in China,"Tödiche Wetterkapriolen in mehreren Teilen Chinas: In der Region Guangxi sind Dämme gebrochen, es gilt die höchste Hochwasser-Alarmstufe. In Gansu wird nach Verschütteten nach einem Erdrutsch gesucht.",https://www.diepresse.com/35523915/tornados-und-gewitterstuerme-tote-und-hunderte-verletzte-in-china,https://img.diepresse.com/public/incoming/cpzzsb-asia-weatherchina/alternates/WEBP_WIDE_1200/ASIA-WEATHERCHINA,,"Die Presse auf Google als bevorzugte Nachrichtenquelle hinzufügen.
 Durch Gewitter und starke Stürme sind in Zentral- und Südchina mindestens 15 Menschen getötet und hunderte weitere verletzt worden… [+1738 chars]",,"Tornados und Gewitterstürme: Tote und hunderte Verletzte in China. Tödiche Wetterkapriolen in mehreren Teilen Chinas: In der Region Guangxi sind Dämme gebrochen, es gilt die höchste Hochwasser-Alarmstufe. In Gansu wird nach Verschütteten nach einem Erdrutsch gesucht.","Tornadoes and thunderstorms: dead and hundreds injured in China. Deadly freak weather in several parts of China: Dams have broken in the Guangxi region and the highest flood alert level is in effect. In Gansu, a search is underway for victims of a landslide.","Turbines et tonitrua: mortui et centeni laesi in Sina. Tempestas letalis lusus in pluribus Sinarum partibus: Dacus in regione Guangxi confregit et in gradu altissimo diluvio erecto in effectu est. In Gansu, quaesitio est citata ad victimas proli.",2026-07-09 01:49:59+00:00
8026ec0c090e77920f25ca70aab9f105,2026-07-07T05:13:03Z,'Erdrutsch',www.derstandard.at,de,0.9,Mehrere Tote bei Unwettern in Zentralchina,Wetterdienste warnten vor weiteren sintflutartigen Regenfällen. In der Provinz Gansu wurden über 30 Menschen bei einem Erdrutsch verschüttet,https://www.derstandard.at/story/3000000330359/tote-bei-unwettern-in-zentralchina-versch252ttete-nach-erdrutsch,https://i.ds.at/qDiPNA/rs:fill:1200:600/plain/lido-images/2026/07/07/ec2fb238-83ec-4719-94cd-fcedbe139a15.jpg,,"Sie entscheiden darüber, wie Sie unsere Inhalte nutzen wollen. Ihr Gerät erlaubt uns derzeit leider nicht, die entsprechenden Optionen anzuzeigen.
Bitte deaktivieren Sie sämtliche Hard- und Software… [+180 chars]",,Mehrere Tote bei Unwettern in Zentralchina. Wetterdienste warnten vor weiteren sintflutartigen Regenfällen. In der Provinz Gansu wurden über 30 Menschen bei einem Erdrutsch verschüttet,Several dead in storms in central China. Weather services warned of further torrential rain. Over 30 people were buried in a landslide in Gansu province,Plures mortui in procellis in Sinis centralibus. Tempestas officia monuit pluviam amplius torrentem. Plus XXX homines in LAPSA in Gansu provinciae sepulti sunt,2026-07-09 12:25:33+00:00
e3afdeacc7c25b47caec768cced1bf59,2026-07-07T05:21:39Z,'Erdrutsch',www.zeit.de,de,0.9,Unwetter: Tote und Vermisste nach Fluten und Erdrutsch in China,Hier finden Sie Informationen zu dem Thema „Unwetter“. Lesen Sie jetzt „Tote und Vermisste nach Fluten und Erdrutsch in China“.,https://www.zeit.de/news/2026-07/07/tote-und-vermisste-nach-fluten-und-erdrutsch-in-china,https://img.zeit.de/news/2026-07/07/tote-und-vermisste-nach-fluten-und-erdrutsch-in-china-image-group/wide__1300x731,http://web.archive.org/web/20260707181635/https://www.zeit.de/news/2026-07/07/tote-und-vermisste-nach-fluten-und-erdrutsch-in-china,Heftige Regenfälle und Unwetter haben in einigen Teilen Chinas zu Toten und Vermissten geführt. In der zentralchinesischen Provinz Hubei meldete der Katastrophenschutz mindestens elf Tote und einen w… [+2411 chars],,Unwetter: Tote und Vermisste nach Fluten und Erdrutsch in China. Hier finden Sie Informationen zu dem Thema „Unwetter“. Lesen Sie jetzt „Tote und Vermisste nach Fluten und Erdrutsch in China“.,Storm: dead and missing after floods and landslides in China. Here you will find information on the topic of “storms”. Read “Dead and missing after floods and landslide in China” now.,"Tempestas: mortua et defuit post diluvia et proruit in Sinis. Hic informationes invenies in argumento ""procellae"". Read ""Mortuus et periit post diluvia et ruina in Sinis"" nunc.",2026-07-09 12:25:33+00:00
c270a2e85228ade5586e16e652714fca,2026-07-07T05:22:53Z,'Erdrutsch',www.tagesspiegel.de,de,0.9,Unwetter: Tote und Vermisste nach Fluten und Erdrutsch in China,Gleich mehrere Regionen Chinas kämpfen mit schweren Regenfällen. Die Behörden melden etliche Tote. Und mit Blick auf den Pazifik könnte die Lage angespannt bleiben.,https://www.tagesspiegel.de/gesellschaft/panorama/unwetter-tote-und-vermisste-nach-fluten-und-erdrutsch-in-china-15809753.html,https://www.tagesspiegel.de/images/15809752/alternates/BASE_16_9_W1400/1783401773000/unwetter-in-china.jpeg,,Heftige Regenfälle und Unwetter haben in einigen Teilen Chinas zu Toten und Vermissten geführt. In der zentralchinesischen Provinz Hubei meldete der Katastrophenschutz mindestens elf Tote und einen w… [+2465 chars],,Unwetter: Tote und Vermisste nach Fluten und Erdrutsch in China. Gleich mehrere Regionen Chinas kämpfen mit schweren Regenfällen. Die Behörden melden etliche Tote. Und mit Blick auf den Pazifik könnte die Lage angespannt bleiben.,"Storm: dead and missing after floods and landslides in China. Several regions of China are struggling with heavy rainfall. The authorities report several deaths. And with a view to the Pacific, the situation could remain tense.","Tempestas: mortua et defuit post diluvia et proruit in Sinis. Plures regiones Sinarum magnis imbribus laborant. Plures mortes auctores referunt. Et intuitu Pacifico, res temporis manere potuit.",2026-07-09 12:25:33+00:00
32e280bcd635bb6f9cd3a586c2e77c0d,2026-07-07T08:00:32Z,'Erdrutsch',www.tagesschau.de,de,0.9,Unwetter: Tote und Vermisste nach Fluten und Erdrutsch in China,"Regenfälle, Tornados und Erdrutsche: In China sind bei heftigen Unwettern mehrere Menschen gestorben, viele werden noch vermisst. Die Lage bleibt angespannt, ein Taifun soll am Wochenende Taiwan treffen.",https://www.tagesschau.de/ausland/asien/china-erdrutsch-128.html,https://images.tagesschau.de/image/186708c9-f848-4817-bac4-5b3e2326a3d2/AAABnztqNnU/AAABnSSvrFg/16x9-big/china-unwetter-102.jpg?width=1280,http://web.archive.org/web/20260707184654/https://www.tagesschau.de/ausland/asien/china-erdrutsch-128.html,"Stand: 07.07.2026 10:00 Uhr
Regenfälle, Tornados und Erdrutsche: In China sind bei heftigen Unwettern mehrere Menschen gestorben, viele werden noch vermisst. Die Lage bleibt angespannt, ein Taifun s… [+3335 chars]",,"Unwetter: Tote und Vermisste nach Fluten und Erdrutsch in China. Regenfälle, Tornados und Erdrutsche: In China sind bei heftigen Unwettern mehrere Menschen gestorben, viele werden noch vermisst. Die Lage bleibt angespannt, ein Taifun soll am Wochenende Taiwan treffen.","Storm: dead and missing after floods and landslides in China. Rainfall, tornadoes and landslides: Several people have died in violent storms in China, and many are still missing. The situation remains tense, a typhoon is expected to hit Taiwan this weekend.","Tempestas: mortua et defuit post diluvia et proruit in Sinis. Imbres, turbines et ruinae: Plures homines in vehementibus procellis in Sinis mortui sunt, et multi adhuc desunt. Status temporis manet, expectatur typhon ut Taiwan hoc weekend ferire.",2026-07-09 12:25:33+00:00
d8a5f980ec4f5ab7d2c519aae8ea1a6c,2026-07-07T18:00:36Z,'Erdrutsch',www.bild.de,de,0.9,Erdrutsch in Indien - Tanker rollt ungebremst auf Menschen zu,Nach heftigem Regen lösen sich Schlamm und Geröll. Ein Tanker wird auf Menschen zugeschoben.,https://www.bild.de/news/ausland/todes-drama-in-kerala-erdrutsch-trifft-tunnelbaustelle-6a4d1a07dfc0c82fa2909461,"https://images.bild.de/6a4d1a07dfc0c82fa2909461/71353d319d41135cd29a80f750370a67,a32bdd9?w=1280",,"+++Messi-Wahnsinn gegen Ägypten! Argentinien dreht 0:2 in 3:2
+++Messi-Wahnsinn gegen Ägypten! Argentinien dreht 0:2 in 3:2
+++Messi-Wahnsinn gegen Ägypten! Argentinien dreht 0:2 in 3:2
+++Messi-W… [+428 chars]",,Erdrutsch in Indien - Tanker rollt ungebremst auf Menschen zu. Nach heftigem Regen lösen sich Schlamm und Geröll. Ein Tanker wird auf Menschen zugeschoben.,"Landslide in India - tanker rolls towards people without braking. After heavy rain, mud and debris come loose. A tanker is pushed towards people.","Landslide in India, amphorae volvit versus homines sine braking. Post imbres graves, lutum et strages solventur. Ad populum amphorarum impellitur.",2026-07-09 12:25:33+00:00
9ef260d22b8dca829db0d07e101b2e26,2026-07-08T04:23:56Z,'Erdrutsch',www.diepresse.com,de,0.9,"Erdrutsche, Staudammbruch, Schlangenausbruch: Opferzahl nach Unwettern in China steigt",Heftige Unwetter lösen einen Erdrutsch im Nordwesten aus. Ein gebrochener Staudamm setzt eine Metropole mit 900.000 Einwohnern unter Wasser - und setzt auch giftige Schlangen los.,https://www.diepresse.com/35796395/erdrutsche-staudammbruch-schlangenausbruch-opferzahl-nach-unwettern-in,https://img.diepresse.com/public/incoming/z6j86a-china-weather-flood/alternates/WEBP_WIDE_1200/CHINA-WEATHER-FLOOD,,"Die Presse auf Google als bevorzugte Nachrichtenquelle hinzufügen.
 Nach einem Erdrutsch im Nordwesten Chinas ist die Zahl der Todesopfer auf 21 gestiegen. Bei dem Unglück nahe der Stadt Longnan in … [+2638 chars]",,"Erdrutsche, Staudammbruch, Schlangenausbruch: Opferzahl nach Unwettern in China steigt. Heftige Unwetter lösen einen Erdrutsch im Nordwesten aus. Ein gebrochener Staudamm setzt eine Metropole mit 900.000 Einwohnern unter Wasser - und setzt auch giftige Schlangen los.","Landslides, dam failure, snake outbreak: number of victims after storms in China increases. Severe storms trigger a landslide in the northwest. A broken dam floods a metropolis with 900,000 inhabitants - and also releases poisonous snakes.","Proruit, dam defectus, tumultus serpens: numerus victimarum post procellas in Sinis crescit. Procellae graves in prolapso ad chorum ducunt. Metropolis cum incolarum 900.000 mola contrita inundat ac etiam serpentes venenosos emittit.",2026-07-09 12:25:33+00:00
6b3fc5195dc7be06baf4b10af5a218b8,2026-07-08T04:49:10Z,'Erdrutsch',www.derstandard.at,de,0.9,Opferzahl nach Unwettern und Erdrutsch in China gestiegen,"Bei einem Erdrutsch starben 21 Personen, auch nach einem Tropensturm und einem Tornado kamen mehrere Menschen ums Leben. Die Wetterlage im Land bleibt weiter angespannt",https://www.derstandard.at/story/3000000330525/opferzahl-nach-unwettern-und-erdrutsch-in-china-gestiegen,https://i.ds.at/VL5hCQ/rs:fill:1200:600/plain/lido-images/2026/07/08/df507fdb-dced-4f22-855e-933667864757.jpg,,"Sie entscheiden darüber, wie Sie unsere Inhalte nutzen wollen. Ihr Gerät erlaubt uns derzeit leider nicht, die entsprechenden Optionen anzuzeigen.
Bitte deaktivieren Sie sämtliche Hard- und Software… [+180 chars]",,"Opferzahl nach Unwettern und Erdrutsch in China gestiegen. Bei einem Erdrutsch starben 21 Personen, auch nach einem Tropensturm und einem Tornado kamen mehrere Menschen ums Leben. Die Wetterlage im Land bleibt weiter angespannt","Number of victims increased after storms and landslide in China. 21 people died in a landslide, and several people also died after a tropical storm and a tornado. The weather situation in the country remains tense","Numerus victimarum auctus est post procellas et in Sinis prolapsus. 21 mortui sunt in terra, et multi etiam post tropicam tempestatem et turbo mortui sunt. Tempestas statum ruri manet temporis",2026-07-09 12:25:33+00:00
292662e2ecf488dc65277d67c7fcd2bc,2026-07-01T11:08:59Z,'Felsbrocken',www.zeit.de,de,0.9,Bahn: Zug kollidiert mit herabfallendem Felsbrocken,Hier finden Sie Informationen zu dem Thema „Bahn“. Lesen Sie jetzt „Zug kollidiert mit herabfallendem Felsbrocken“.,https://www.zeit.de/news/2026-07/01/zug-kollidiert-mit-herabfallendem-felsbrocken,https://img.zeit.de/news/2026-07/01/zug-kollidiert-mit-herabfallendem-felsbrocken-image-group/wide__1300x731,http://web.archive.org/web/20260702074832/https://www.zeit.de/news/2026-07/01/zug-kollidiert-mit-herabfallendem-felsbrocken,"Ein Regionalexpress ist im Kreis Sigmaringen mit einem herabfallenden Felsbrocken kollidiert. Laut Bundespolizei stürzte der Felsen im Gemeindebereich Beuron auf die Gleise und die Landstraße, die pa… [+365 chars]",,Bahn: Zug kollidiert mit herabfallendem Felsbrocken. Hier finden Sie Informationen zu dem Thema „Bahn“. Lesen Sie jetzt „Zug kollidiert mit herabfallendem Felsbrocken“.,Train: Train collides with falling boulder. Here you will find information on the subject of “rail”. Now read “Train collides with falling boulder”.,"Proverbium: Proverbium impacta cum lapsu saxum. Hic reperies informationes de re ""rail"". Nunc lege ""Proverbium scopulus cadens impactus est"".",2026-07-13 01:30:26+00:00
