index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
b77d81b20249effcb3b9b329db35a44b,2026-04-02T12:19:00Z,'Erdrutsch',www.stern.de,de,0.9,Mittelmeerküste: Erdrutsch erwischt Autofahrer – Dashcam filmt Schockmoment,"Als an der türkischen Mittelmeerküste ein Erdrutsch den Hang hinabrollt, erwischt dieser ein Auto. Der 44-Jährige hat keine Chance auszuweichen – doch kommt leicht verletzt davon.",https://www.stern.de/panorama/erdrutsch-erwischt-autofahrer---dashcam-filmt-schockmoment-37247014.html,https://image.stern.de/37247448/t/E4/v5/w1440/r1.7778/-/erdrutsch.jpg,,"Zugang zu stern+statt 11,96 
 nur 1  
<ul><li>Alles von stern+ mit erstklassigen Inhalten von GEO und Capital</li><li>4 Wochen testen, dann 2,99  je Woche</li><li>jederzeit kündbar</li></ul>",,"Mittelmeerküste: Erdrutsch erwischt Autofahrer – Dashcam filmt Schockmoment. Als an der türkischen Mittelmeerküste ein Erdrutsch den Hang hinabrollt, erwischt dieser ein Auto. Der 44-Jährige hat keine Chance auszuweichen – doch kommt leicht verletzt davon.","Mediterranean coast: landslide hits motorist – dashcam films shocking moment. When a landslide rolls down the slope on the Turkish Mediterranean coast, it hits a car. The 44-year-old has no chance of avoiding it - but escapes slightly injured.","Litus mediterraneum: LAPSUS motorist percusserit - dashcam cinematographicam atroci momento. Cum LAPSUS devolvitur in oram Turci Mediterranei clivum, currus pervenit. XLIV annorum copiam non habet ut eam evadendi habeat, sed leviter laesa evadit.",2026-04-15 01:21:01+00:00
9271c7a682399b6c721c1702cdf570bb,2026-04-08T10:06:41Z,'Erdrutsch',www.zeit.de,de,0.9,Nach Unwettern: Erdrutsch in Süditalien: Autobahn und Bahnstrecke gesperrt,Hier finden Sie Informationen zu dem Thema „Nach Unwettern“. Lesen Sie jetzt „Erdrutsch in Süditalien: Autobahn und Bahnstrecke gesperrt“.,https://www.zeit.de/news/2026-04/08/erdrutsch-in-sueditalien-autobahn-und-bahnstrecke-gesperrt,https://img.zeit.de/news/2026-04/08/erdrutsch-in-sueditalien-autobahn-und-bahnstrecke-gesperrt-image-group/wide__1300x731,,An der süditalienischen Adriaküste bereitet ein Erdrutsch den lokalen Behörden Sorgen. Aus der Gemeinde Petacciato in der kleinen Region Molise seien als Vorsichtsmaßnahme bereits etwa 50 Menschen ev… [+1273 chars],,Nach Unwettern: Erdrutsch in Süditalien: Autobahn und Bahnstrecke gesperrt. Hier finden Sie Informationen zu dem Thema „Nach Unwettern“. Lesen Sie jetzt „Erdrutsch in Süditalien: Autobahn und Bahnstrecke gesperrt“.,After storms: landslide in southern Italy: motorway and railway line closed. Here you will find information on the topic “After storms”. Now read “Landslide in southern Italy: motorway and railway line closed”.,"Post tempestates: LAPSUS in Italia meridiana: linea motorway et balnearia clauditur. Hic informationes invenies in themate ""Post procellas"". Nunc lege ""Landslide in Italia australi: motorway et linea ferriviaria clausa"".",2026-04-15 01:21:01+00:00
f291ff1662f01f68eda73f0153a18302,2026-04-08T10:06:41Z,'Erdrutsch',www.stern.de,de,0.9,Nach Unwettern: Erdrutsch in Süditalien: Autobahn und Bahnstrecke gesperrt,"In der kleinen italienischen Region Molise hat sich ein Erdrutsch reaktiviert, Dutzende Menschen wurden evakuiert. Verkehrsverbindungen sind derzeit unterbrochen.",https://www.stern.de/panorama/nach-unwettern--erdrutsch-in-sueditalien--autobahn-und-bahnstrecke-gesperrt-37290568.html,https://image.stern.de/37290570/t/_0/v1/w1440/r1.7778/-/08--pmmo3h4u5pv8axs2048jpeg---f83103bbc486d4dd.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
In der kleinen italienischen Region Molise hat sich ein Erdrutsch reaktiviert, Dutzende Menschen wurden evakuiert. Verkehrsverbindungen sind derz… [+1452 chars]",,"Nach Unwettern: Erdrutsch in Süditalien: Autobahn und Bahnstrecke gesperrt. In der kleinen italienischen Region Molise hat sich ein Erdrutsch reaktiviert, Dutzende Menschen wurden evakuiert. Verkehrsverbindungen sind derzeit unterbrochen.",After storms: landslide in southern Italy: motorway and railway line closed. A landslide has reactivated in the small Italian region of Molise and dozens of people have been evacuated. Transport connections are currently interrupted.,Post tempestates: LAPSUS in Italia meridiana: linea motorway et balnearia clauditur. Lapsus in regione parva Italiae Molise et justo hominum emissus est. Vectigalia hospites nunc intermittuntur.,2026-04-15 01:21:01+00:00
937b1a198355619163279af39476afa8,2026-04-08T10:43:52Z,'Erdrutsch',www.nzz.ch,de,0.9,Erdrutsch in Süditalien: Autobahn und Bahnstrecke gesperrt – Dutzende Menschen evakuiert,"In der kleinen italienischen Region Molise hat sich ein Erdrutsch reaktiviert. Italien sei dadurch «faktisch in zwei Teile geteilt», heisst es in einer Regierungsmitteilung.",https://www.nzz.ch/panorama/erdrutsch-in-sueditalien-autobahn-und-bahnstrecke-gesperrt-dutzende-menschen-evakuiert-ld.1932812,"https://img.nzz.ch/2026/04/08/4df9914e-f546-4ee9-ad72-7d6e68e7d2f2.jpg?width=1200&height=675&fit=bounds&quality=75&auto=webp&crop=4000,2250,x0,y0&wmark=nzz",,"In der kleinen italienischen Region Molise hat sich ein Erdrutsch reaktiviert. Italien sei dadurch «faktisch in zwei Teile geteilt», heisst es in einer Regierungsmitteilung.
08.04.2026, 12.43 Uhr
Z… [+2095 chars]",,"Erdrutsch in Süditalien: Autobahn und Bahnstrecke gesperrt – Dutzende Menschen evakuiert. In der kleinen italienischen Region Molise hat sich ein Erdrutsch reaktiviert. Italien sei dadurch «faktisch in zwei Teile geteilt», heisst es in einer Regierungsmitteilung.","Landslide in southern Italy: motorway and railway line closed - dozens of people evacuated. A landslide has reactivated in the small Italian region of Molise. As a result, Italy is “effectively divided into two parts,” according to a government statement.","Landslide in Italia australi: motorway et linea ferriviaria clausa - justos hominum emittitur. Lapsus in regione parva Molise Italiae refecit. Quam ob rem Italia ""effective in duas partes dividitur"", secundum imperium dicitur.",2026-04-15 01:21:01+00:00
c13d611df13c70cca194a5040c31879d,2026-04-10T04:27:49Z,'Erdrutsch',www.zeit.de,de,0.9,Nach Unwetter: Erdrutsch in Süditalien - Ein bekanntes Phänomen,Hier finden Sie Informationen zu dem Thema „Nach Unwetter“. Lesen Sie jetzt „Erdrutsch in Süditalien - Ein bekanntes Phänomen“.,https://www.zeit.de/news/2026-04/10/erdrutsch-in-sueditalien-ein-bekanntes-phaenomen,https://img.zeit.de/news/2026-04/10/erdrutsch-in-sueditalien-ein-bekanntes-phaenomen-image-group/wide__1300x731,http://web.archive.org/web/20260411082712/https://www.zeit.de/news/2026-04/10/erdrutsch-in-sueditalien-ein-bekanntes-phaenomen,Für die Menschen in Petacciato sind die Bewegungen der Erde in ihrem Ort kein neues Phänomen: Der Hang in dem Gebiet in der Region Molise in Süditalien gilt seit langem als instabil. Erdbewegungen wu… [+4852 chars],,Nach Unwetter: Erdrutsch in Süditalien - Ein bekanntes Phänomen. Hier finden Sie Informationen zu dem Thema „Nach Unwetter“. Lesen Sie jetzt „Erdrutsch in Süditalien - Ein bekanntes Phänomen“.,After a storm: landslide in southern Italy - a well-known phenomenon. Here you will find information on the topic “After Storms”. Now read “Landslide in Southern Italy - A well-known phenomenon”.,"Post tempestatem: LAPSUS in Italia meridionali - notum phaenomenon. Hic informationes invenies in themate ""Post Tempestates"". Nunc legitur ""Landslide in Italia Australi - Notum phaenomenon"".",2026-04-15 01:21:01+00:00
c97799cda0d28d873a120ec29fd83f70,2026-04-10T04:27:49Z,'Erdrutsch',www.stern.de,de,0.9,Nach Unwetter: Erdrutsch in Süditalien - Ein bekanntes Phänomen,"Der Erdrutsch in Petacciato ist großflächig und langsam, doch seine Wirkung ist massiv: Autobahn, Bahn und Häuser sind betroffen. Anwohner hatten das Ereignis kommen sehen.",https://www.stern.de/panorama/nach-unwetter--erdrutsch-in-sueditalien---ein-bekanntes-phaenomen-37295820.html,https://image.stern.de/37295822/t/WK/v1/w1440/r1.7778/-/10--3vnzy2z32hv5axs2048jpeg---15a2a36850118a1a.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der Erdrutsch in Petacciato ist großflächig und langsam, doch seine Wirkung ist massiv: Autobahn, Bahn und Häuser sind betroffen. Anwohner hatten… [+5040 chars]",,"Nach Unwetter: Erdrutsch in Süditalien - Ein bekanntes Phänomen. Der Erdrutsch in Petacciato ist großflächig und langsam, doch seine Wirkung ist massiv: Autobahn, Bahn und Häuser sind betroffen. Anwohner hatten das Ereignis kommen sehen.","After a storm: landslide in southern Italy - a well-known phenomenon. The landslide in Petacciato is large and slow, but its impact is massive: highways, trains and houses are affected. Residents had seen the event coming.","Post tempestatem: LAPSUS in Italia meridionali - notum phaenomenon. Lapsus in Petacciato magnus et tardus est, sed eius impulsus est ingens: viæ, impedimenta et domus afficiuntur. Adipiscing habitant quae, vicis venio.",2026-04-15 01:21:01+00:00
b402f9107336bad6bf39b7cf4e5bfede,2026-04-10T09:20:44Z,'Erdrutsch',www.n-tv.de,de,0.9,Tückisches Bodenmaterial: In Petacciato rutscht die Erde seit Jahrzehnten,"Der Erdrutsch im süditalienischen Petacciato ist großflächig und langsam, doch seine Wirkung ist massiv: Autobahn, Bahn und Häuser sind betroffen. Anwohner und Anwohnerinnen hatten das Ereignis kommen sehen.",https://www.n-tv.de/panorama/In-Petacciato-rutscht-die-Erde-seit-Jahrzehnten-id30698725.html,https://www.n-tv.de/img/30698750/1775806489/Img_16_9/1200/Il-maltempo-che-ha-sferzato-il-litorale-molisano-nei-giorni-scorsi-ha-riattivato-il-fenomeno-franoso-di-Petacciato-mandando-in-tilt-i-collegamenti-lungo-la-dorsale-Adriatica-e-ferroviari-a-Petacciato-Italia-7-aprile-2026-Photo-by-Vignale-LaPresse-Credit-Image-A-Vignale-LaPresse-via-ZUMA-Press.jpg,,"Der Erdrutsch hat Straßen aufgeworfen. (Foto: picture alliance / ZUMAPRESS.com)
Der Erdrutsch im süditalienischen Petacciato ist großflächig und langsam, doch seine Wirkung ist massiv: Autobahn, Bah… [+5081 chars]",,"Tückisches Bodenmaterial: In Petacciato rutscht die Erde seit Jahrzehnten. Der Erdrutsch im süditalienischen Petacciato ist großflächig und langsam, doch seine Wirkung ist massiv: Autobahn, Bahn und Häuser sind betroffen. Anwohner und Anwohnerinnen hatten das Ereignis kommen sehen.","Treacherous soil material: In Petacciato the earth has been slipping for decades. The landslide in Petacciato, southern Italy, is large and slow, but its impact is massive: the highway, trains and houses are affected. Residents had seen the event coming.","Materia solo perfida: In Petacciato terra per decades lapsus est. Lapsus in Petacciato, Italia meridionali, magna et tarda est, sed eius impulsus est ingens: via, impedimenta et domus afficiuntur. Adipiscing habitant quae, vicis venio.",2026-04-15 01:21:01+00:00
0022d976eb03f247ab38a23bd06ff098,2026-04-03T09:43:05Z,'Felsbrocken',dasnuf.de,de,0.9,Der Teutoburger Wald,Der Teutoburger Wald ist eigentlich wie der Brandenburger Wald nur ein bisschen hügeliger. Zusätzlich gibt es eine markante Sandstein-Felsformation zu bewundern. Wie alle in einer Landschaft unerwarteten Felsbrocken hat die der Teufel dahin geworfen. So behau…,https://dasnuf.de/der-teutoburger-wald/,,,Der Teutoburger Wald ist eigentlich wie der Brandenburger Wald nur ein bisschen hügeliger. Zusätzlich gibt es eine markante Sandstein-Felsformation zu bewundern. Wie alle in einer Landschaft unerwart… [+3654 chars],,Der Teutoburger Wald. Der Teutoburger Wald ist eigentlich wie der Brandenburger Wald nur ein bisschen hügeliger. Zusätzlich gibt es eine markante Sandstein-Felsformation zu bewundern. Wie alle in einer Landschaft unerwarteten Felsbrocken hat die der Teufel dahin geworfen. So behau…,"The Teutoburg Forest. The Teutoburg Forest is actually like the Brandenburg Forest, only a little hillier. There is also a striking sandstone rock formation to admire. Like all unexpected boulders in a landscape, the devil threw them there. This is how...","The Silva Teutoburg. Silva Teutoburgum actualiter est sicut Saltus Brandenburgicus, paulo clivus. Est etiam lapis sabuleus mirabilis formatio ad admirandum. Diabolus, sicut omnes inopinati saxi in landscape, eos ibi proiecit. Ita est...",2026-04-15 06:26:54+00:00
85dcbf455da4e3b69cc38e84f8b544e3,2026-04-04T15:46:03Z,'Felsbrocken',noe.orf.at,de,0.9,Pielachtal: Felssturz führte zu Straßensperre,Am Samstagnachmittag ist es auf der L5226 in Weißenburg (Bezirk St. Pölten) zu einem Felssturz gekommen. Die Straße wurde für den Zeitraum der Aufräumarbeiten vorübergehend gesperrt. Mittlerweile ist sie laut Feuerwehr wieder befahrbar.,https://noe.orf.at/stories/3348764/,https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F14%2F73%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2992807_master_1157473_20260404_152357.jpg%3Fs%3D6ab927aa87ea7904309380a444a349f6680808f5,,"Am Nachmittag seien mehrere sehr große Steine auf die L5226 gestürzt, berichtete Günter Tuder von der Freiwilligen Feuerwehr Weißenburg gegenüber noe.ORF.at. Die Feuerwehr rückte mit 22 Feuerwehrmitg… [+474 chars]",,Pielachtal: Felssturz führte zu Straßensperre. Am Samstagnachmittag ist es auf der L5226 in Weißenburg (Bezirk St. Pölten) zu einem Felssturz gekommen. Die Straße wurde für den Zeitraum der Aufräumarbeiten vorübergehend gesperrt. Mittlerweile ist sie laut Feuerwehr wieder befahrbar.,"Pielachtal: Rock fall led to road closure. On Saturday afternoon there was a rock fall on the L5226 in Weißenburg (St. Pölten district). The road was temporarily closed while the cleanup work took place. According to the fire department, it is now passable again.","Pielachtal: Petra ruinae ad clausuram viam ducitur. Sabbato post meridiem in L5226 saxum in Weißenburg (S. Pölten districtus). Via ad tempus clausa fuit dum opus tersus fiebat. Secundum incendium, nunc iterum pervium est.",2026-04-15 06:26:54+00:00
31247eaeb26f98bb42007a12d79dd655,2026-04-08T10:41:00Z,'Erdrutsch',www.focus.de,de,0.9,Riesen-Erdrutsch in Italien: Video zeigt Riss durch Gärten,An der süditalienischen Adriaküste bereitet ein vier Kilometer langer Erdrutsch den lokalen Behörden Sorgen.,https://www.focus.de/panorama/welt/riesen-erdrutsch-in-italien-video-zeigt-riss-durch-gaerten_d5fa88c8-4511-403c-a5e3-903691ad6cfe.html,"https://quadro.burda-forward.de/ctf/e3d9545c-4a8c-46d3-a445-7933e9f532e4.94942f8c-a0f8-458c-8c70-ba214eb38ac2.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(1777,808)&hash=4b6736f184d536e0a3b7de8d362e5d052a0e953857548d29be6bdb71a334a97a",,"Die massive Landbewegung ereignete sich am Dienstagmittag rund um die Gemeinde Petacciato in der kleinen Region Molise. Dort seien als Vorsichtsmaßnahme bereits etwa 50 Menschen evakuiert worden, sag… [+1543 chars]",,Riesen-Erdrutsch in Italien: Video zeigt Riss durch Gärten. An der süditalienischen Adriaküste bereitet ein vier Kilometer langer Erdrutsch den lokalen Behörden Sorgen.,Giant landslide in Italy: Video shows crack through gardens. A four-kilometer-long landslide on southern Italy's Adriatic coast is causing concern for local authorities.,Gigas in Italia LAPSUS: Video per hortos resiliunt. Quattuor chiliometrorum longi lapsus in litore Adriatico Italiae meridionalis curationem auctoritates locales causat.,2026-04-17 01:23:54+00:00
